Time,Open,High,Low,Close,Volume
09.06.2020 02:00:00.000 GMT+0200,1.13040,1.13638,1.12409,1.13320,237762343750
10.06.2020 02:00:00.000 GMT+0200,1.13320,1.14224,1.13219,1.13667,252826734375
11.06.2020 02:00:00.000 GMT+0200,1.13668,1.14036,1.12870,1.12879,306096312500
12.06.2020 02:00:00.000 GMT+0200,1.12881,1.13405,1.12125,1.12550,296425750000
14.06.2020 02:00:00.000 GMT+0200,1.12329,1.12582,1.12262,1.12515,17507605468.75
15.06.2020 02:00:00.000 GMT+0200,1.12516,1.13380,1.12267,1.13375,281658125000
16.06.2020 02:00:00.000 GMT+0200,1.13376,1.13532,1.12278,1.12648,237631656250
17.06.2020 02:00:00.000 GMT+0200,1.12649,1.12939,1.12068,1.12419,248307187500
18.06.2020 02:00:00.000 GMT+0200,1.12419,1.12613,1.11854,1.12076,234913468750
19.06.2020 02:00:00.000 GMT+0200,1.12075,1.12542,1.11680,1.11759,232203718750
21.06.2020 02:00:00.000 GMT+0200,1.11835,1.11874,1.11684,1.11766,6131225097.6563
22.06.2020 02:00:00.000 GMT+0200,1.11766,1.12809,1.11737,1.12776,184243796875
23.06.2020 02:00:00.000 GMT+0200,1.12775,1.13486,1.12330,1.13124,233937062500
24.06.2020 02:00:00.000 GMT+0200,1.13124,1.13257,1.12481,1.12499,231619328125
25.06.2020 02:00:00.000 GMT+0200,1.12500,1.12597,1.11903,1.12179,240800359375
26.06.2020 02:00:00.000 GMT+0200,1.12179,1.12393,1.11951,1.12170,162424875000
28.06.2020 02:00:00.000 GMT+0200,1.12149,1.12280,1.12149,1.12219,5271768066.4063
29.06.2020 02:00:00.000 GMT+0200,1.12219,1.12879,1.12193,1.12467,181085531250
30.06.2020 02:00:00.000 GMT+0200,1.12466,1.12619,1.11910,1.12335,194383562500
01.07.2020 02:00:00.000 GMT+0200,1.12336,1.12751,1.11848,1.12511,189129453125
02.07.2020 02:00:00.000 GMT+0200,1.12511,1.13026,1.12233,1.12372,183464500000
03.07.2020 02:00:00.000 GMT+0200,1.12373,1.12518,1.12192,1.12464,140495281250
05.07.2020 02:00:00.000 GMT+0200,1.12433,1.12494,1.12411,1.12466,2507875000
06.07.2020 02:00:00.000 GMT+0200,1.12467,1.13454,1.12467,1.13123,145664625000
07.07.2020 02:00:00.000 GMT+0200,1.13123,1.13325,1.12588,1.12744,162703359375
08.07.2020 02:00:00.000 GMT+0200,1.12745,1.13518,1.12623,1.13372,163826265625
09.07.2020 02:00:00.000 GMT+0200,1.13372,1.13706,1.12801,1.12879,195471484375
10.07.2020 02:00:00.000 GMT+0200,1.12881,1.13247,1.12547,1.12990,178134687500
12.07.2020 02:00:00.000 GMT+0200,1.13039,1.13173,1.13026,1.13085,5807625000
13.07.2020 02:00:00.000 GMT+0200,1.13086,1.13748,1.13008,1.13447,248162671875
14.07.2020 02:00:00.000 GMT+0200,1.13447,1.14123,1.13251,1.14099,354217156250
15.07.2020 02:00:00.000 GMT+0200,1.14100,1.14520,1.13910,1.14168,303168687500
16.07.2020 02:00:00.000 GMT+0200,1.14168,1.14417,1.13704,1.13878,293660718750
17.07.2020 02:00:00.000 GMT+0200,1.13877,1.14436,1.13774,1.14269,168987203125
19.07.2020 02:00:00.000 GMT+0200,1.14084,1.14456,1.14084,1.14421,7678563476.5625
20.07.2020 02:00:00.000 GMT+0200,1.14421,1.14677,1.14023,1.14557,284703875000
21.07.2020 02:00:00.000 GMT+0200,1.14559,1.15423,1.14228,1.15350,385745031250
22.07.2020 02:00:00.000 GMT+0200,1.15350,1.16013,1.15068,1.15646,468570812500
23.07.2020 02:00:00.000 GMT+0200,1.15647,1.16268,1.15403,1.15952,357357406250
24.07.2020 02:00:00.000 GMT+0200,1.15953,1.16580,1.15812,1.16546,407293218750
26.07.2020 02:00:00.000 GMT+0200,1.16430,1.16555,1.16413,1.16495,16069089843.75
27.07.2020 02:00:00.000 GMT+0200,1.16496,1.17813,1.16494,1.17682,338699437500
28.07.2020 02:00:00.000 GMT+0200,1.17681,1.17736,1.16987,1.17185,336526187500
29.07.2020 02:00:00.000 GMT+0200,1.17185,1.18061,1.17139,1.17806,341900187500
30.07.2020 02:00:00.000 GMT+0200,1.17809,1.18762,1.17308,1.18719,354825062500
31.07.2020 02:00:00.000 GMT+0200,1.18718,1.19087,1.17617,1.17753,553539375000
02.08.2020 02:00:00.000 GMT+0200,1.17725,1.17966,1.17717,1.17810,7695743652.3438
03.08.2020 02:00:00.000 GMT+0200,1.17809,1.17887,1.16959,1.17603,312773718750
04.08.2020 02:00:00.000 GMT+0200,1.17603,1.18148,1.17211,1.18136,449648843750
05.08.2020 02:00:00.000 GMT+0200,1.18135,1.19048,1.17992,1.18720,1039918437500
06.08.2020 02:00:00.000 GMT+0200,1.18721,1.19160,1.18179,1.18752,1280256875000
07.08.2020 02:00:00.000 GMT+0200,1.18753,1.18818,1.17551,1.17862,430356406250
09.08.2020 02:00:00.000 GMT+0200,1.17886,1.17896,1.17732,1.17810,7007450195.3125
10.08.2020 02:00:00.000 GMT+0200,1.17810,1.18006,1.17357,1.17360,299071031250
11.08.2020 02:00:00.000 GMT+0200,1.17360,1.18080,1.17219,1.17347,587871125000
12.08.2020 02:00:00.000 GMT+0200,1.17348,1.18170,1.17110,1.17939,625327187500
13.08.2020 02:00:00.000 GMT+0200,1.17939,1.18641,1.17934,1.18155,453052593750
14.08.2020 02:00:00.000 GMT+0200,1.18153,1.18503,1.17817,1.18414,329642937500
16.08.2020 02:00:00.000 GMT+0200,1.18389,1.18528,1.18324,1.18518,3805850341.7969
17.08.2020 02:00:00.000 GMT+0200,1.18518,1.18809,1.18286,1.18745,302891156250
18.08.2020 02:00:00.000 GMT+0200,1.18745,1.19656,1.18742,1.19464,326668812500
19.08.2020 02:00:00.000 GMT+0200,1.19463,1.19526,1.18302,1.18437,530337500000
20.08.2020 02:00:00.000 GMT+0200,1.18440,1.18711,1.18019,1.18695,426169531250
21.08.2020 02:00:00.000 GMT+0200,1.18694,1.18828,1.17541,1.17949,382701125000
23.08.2020 02:00:00.000 GMT+0200,1.17911,1.18065,1.17911,1.17981,6345941894.5313
24.08.2020 02:00:00.000 GMT+0200,1.17981,1.18495,1.17841,1.17934,214786515625
25.08.2020 02:00:00.000 GMT+0200,1.17934,1.18435,1.17841,1.18339,421864812500
26.08.2020 02:00:00.000 GMT+0200,1.18340,1.18406,1.17721,1.18400,274338531250
27.08.2020 02:00:00.000 GMT+0200,1.18403,1.19018,1.17623,1.18205,467429656250
28.08.2020 02:00:00.000 GMT+0200,1.18205,1.19197,1.18109,1.19018,567104000000
30.08.2020 02:00:00.000 GMT+0200,1.18998,1.19202,1.18996,1.19171,8330426757.8125
31.08.2020 02:00:00.000 GMT+0200,1.19170,1.19660,1.18840,1.19367,995787625000
01.09.2020 02:00:00.000 GMT+0200,1.19368,1.20113,1.19013,1.19226,376195281250
02.09.2020 02:00:00.000 GMT+0200,1.19224,1.19239,1.18221,1.18457,739082437500
03.09.2020 02:00:00.000 GMT+0200,1.18458,1.18646,1.17889,1.18412,892492062500
04.09.2020 02:00:00.000 GMT+0200,1.18413,1.18654,1.17809,1.18371,952444750000
06.09.2020 02:00:00.000 GMT+0200,1.18432,1.18469,1.18319,1.18342,15545362304.6875
07.09.2020 02:00:00.000 GMT+0200,1.18342,1.18486,1.18116,1.18188,471436875000
08.09.2020 02:00:00.000 GMT+0200,1.18187,1.18273,1.17570,1.17667,908454125000
09.09.2020 02:00:00.000 GMT+0200,1.17667,1.18339,1.17527,1.18037,842865562500
10.09.2020 02:00:00.000 GMT+0200,1.18035,1.19175,1.18004,1.18234,1083338875000
11.09.2020 02:00:00.000 GMT+0200,1.18237,1.18741,1.18237,1.18453,905062625000
13.09.2020 02:00:00.000 GMT+0200,1.18348,1.18473,1.18347,1.18404,20594722656.25
14.09.2020 02:00:00.000 GMT+0200,1.18404,1.18880,1.18319,1.18671,900788187500
15.09.2020 02:00:00.000 GMT+0200,1.18670,1.19005,1.18395,1.18419,893130937500
16.09.2020 02:00:00.000 GMT+0200,1.18420,1.18825,1.17876,1.18045,998102437500
17.09.2020 02:00:00.000 GMT+0200,1.18043,1.18561,1.17373,1.18468,1401776250000
18.09.2020 02:00:00.000 GMT+0200,1.18468,1.18705,1.18260,1.18385,1078640750000
20.09.2020 02:00:00.000 GMT+0200,1.18369,1.18498,1.18369,1.18456,29085199218.75
21.09.2020 02:00:00.000 GMT+0200,1.18455,1.18717,1.17317,1.17626,1312995000000
22.09.2020 02:00:00.000 GMT+0200,1.17627,1.17715,1.16916,1.17059,1027230375000
23.09.2020 02:00:00.000 GMT+0200,1.17060,1.17188,1.16513,1.16568,1089493375000
24.09.2020 02:00:00.000 GMT+0200,1.16567,1.16869,1.16265,1.16735,1080750625000
25.09.2020 02:00:00.000 GMT+0200,1.16735,1.16850,1.16121,1.16277,973123500000
27.09.2020 02:00:00.000 GMT+0200,1.16271,1.16377,1.16206,1.16341,14362068359.375
28.09.2020 02:00:00.000 GMT+0200,1.16341,1.16799,1.16150,1.16768,1029113000000
29.09.2020 02:00:00.000 GMT+0200,1.16768,1.17457,1.16652,1.17414,978153125000
30.09.2020 02:00:00.000 GMT+0200,1.17414,1.17548,1.16847,1.17232,1342323500000
01.10.2020 02:00:00.000 GMT+0200,1.17234,1.17696,1.17171,1.17439,1320011875000
02.10.2020 02:00:00.000 GMT+0200,1.17439,1.17445,1.16956,1.17157,1382583625000
04.10.2020 02:00:00.000 GMT+0200,1.17110,1.17201,1.17053,1.17195,34534753906.25
05.10.2020 02:00:00.000 GMT+0200,1.17195,1.17975,1.17176,1.17891,1035147562500
06.10.2020 02:00:00.000 GMT+0200,1.17889,1.18077,1.17302,1.17371,1216189750000
07.10.2020 02:00:00.000 GMT+0200,1.17370,1.17818,1.17249,1.17657,1176356750000
08.10.2020 02:00:00.000 GMT+0200,1.17657,1.17816,1.17326,1.17668,1112885125000
09.10.2020 02:00:00.000 GMT+0200,1.17667,1.18310,1.17576,1.18248,1032612125000
11.10.2020 02:00:00.000 GMT+0200,1.18103,1.18226,1.18102,1.18157,28731980468.75
12.10.2020 02:00:00.000 GMT+0200,1.18156,1.18266,1.17867,1.18129,950505875000
13.10.2020 02:00:00.000 GMT+0200,1.18127,1.18139,1.17304,1.17420,1201636000000
14.10.2020 02:00:00.000 GMT+0200,1.17419,1.17710,1.17199,1.17447,1142140000000
15.10.2020 02:00:00.000 GMT+0200,1.17444,1.17578,1.16884,1.17064,1050044250000
16.10.2020 02:00:00.000 GMT+0200,1.17065,1.17462,1.16939,1.17132,929525000000
18.10.2020 02:00:00.000 GMT+0200,1.17181,1.17209,1.17112,1.17156,8770688476.5625
19.10.2020 02:00:00.000 GMT+0200,1.17154,1.17936,1.17031,1.17683,689669062500
20.10.2020 02:00:00.000 GMT+0200,1.17683,1.18407,1.17598,1.18290,811250250000
21.10.2020 02:00:00.000 GMT+0200,1.18289,1.18807,1.18280,1.18516,948227500000
22.10.2020 02:00:00.000 GMT+0200,1.18516,1.18668,1.18114,1.18146,932241125000
23.10.2020 02:00:00.000 GMT+0200,1.18143,1.18648,1.17866,1.18572,878053375000
25.10.2020 02:00:00.000 GMT+0200,1.18546,1.18605,1.18392,1.18479,21793490234.375
26.10.2020 01:00:00.000 GMT+0100,1.18479,1.18504,1.18032,1.18091,845757062500
27.10.2020 01:00:00.000 GMT+0100,1.18092,1.18387,1.17695,1.17815,813994687500
28.10.2020 01:00:00.000 GMT+0100,1.17818,1.17879,1.17178,1.17482,1028901312500
29.10.2020 01:00:00.000 GMT+0100,1.17482,1.17587,1.16501,1.16783,779715187500
30.10.2020 01:00:00.000 GMT+0100,1.16782,1.17042,1.16400,1.16431,900537750000
01.11.2020 01:00:00.000 GMT+0100,1.16498,1.16503,1.16386,1.16416,10966495117.1875
02.11.2020 01:00:00.000 GMT+0100,1.16415,1.16557,1.16221,1.16404,827466125000
03.11.2020 01:00:00.000 GMT+0100,1.16405,1.17639,1.16372,1.17616,660774125000
04.11.2020 01:00:00.000 GMT+0100,1.17617,1.17704,1.16026,1.17321,1295234250000
05.11.2020 01:00:00.000 GMT+0100,1.17321,1.18596,1.17107,1.18167,954521812500
06.11.2020 01:00:00.000 GMT+0100,1.18169,1.18908,1.17952,1.18700,499431875000
08.11.2020 01:00:00.000 GMT+0100,1.18898,1.18950,1.18833,1.18924,11420790039.0625
09.11.2020 01:00:00.000 GMT+0100,1.18924,1.19199,1.17952,1.18240,695880062500
10.11.2020 01:00:00.000 GMT+0100,1.18240,1.18432,1.17799,1.18184,627024062500
11.11.2020 01:00:00.000 GMT+0100,1.18183,1.18327,1.17454,1.17792,422665593750
12.11.2020 01:00:00.000 GMT+0100,1.17792,1.18231,1.17585,1.18038,454094156250
13.11.2020 01:00:00.000 GMT+0100,1.18039,1.18374,1.17989,1.18310,378814062500
15.11.2020 01:00:00.000 GMT+0100,1.18411,1.18488,1.18288,1.18448,9468031250
16.11.2020 01:00:00.000 GMT+0100,1.18447,1.18689,1.18141,1.18592,388646562500
17.11.2020 01:00:00.000 GMT+0100,1.18593,1.18937,1.18425,1.18636,335326406250
18.11.2020 01:00:00.000 GMT+0100,1.18637,1.18908,1.18448,1.18451,358176156250
19.11.2020 01:00:00.000 GMT+0100,1.18452,1.18825,1.18161,1.18653,416513062500
20.11.2020 01:00:00.000 GMT+0100,1.18655,1.18908,1.18498,1.18544,386941250000
22.11.2020 01:00:00.000 GMT+0100,1.18538,1.18659,1.18528,1.18654,7551152343.75
23.11.2020 01:00:00.000 GMT+0100,1.18655,1.19060,1.17997,1.18422,375071406250
24.11.2020 01:00:00.000 GMT+0100,1.18422,1.18978,1.18384,1.18974,450084156250
25.11.2020 01:00:00.000 GMT+0100,1.18976,1.19297,1.18818,1.19162,434675093750
26.11.2020 01:00:00.000 GMT+0100,1.19164,1.19409,1.18852,1.19109,310782625000
27.11.2020 01:00:00.000 GMT+0100,1.19110,1.19641,1.19094,1.19620,294690343750
29.11.2020 01:00:00.000 GMT+0100,1.19614,1.19738,1.19610,1.19721,5691470214.8438
30.11.2020 01:00:00.000 GMT+0100,1.19722,1.20032,1.19236,1.19374,427702031250
01.12.2020 01:00:00.000 GMT+0100,1.19372,1.20765,1.19353,1.20706,329924843750
02.12.2020 01:00:00.000 GMT+0100,1.20707,1.21183,1.20399,1.21138,356276750000
03.12.2020 01:00:00.000 GMT+0100,1.21137,1.21746,1.21010,1.21449,370341062500
04.12.2020 01:00:00.000 GMT+0100,1.21449,1.21773,1.21101,1.21202,419231531250
06.12.2020 01:00:00.000 GMT+0100,1.21308,1.21324,1.21195,1.21200,7098779296.875
07.12.2020 01:00:00.000 GMT+0100,1.21199,1.21662,1.20784,1.21092,401999875000
08.12.2020 01:00:00.000 GMT+0100,1.21091,1.21339,1.20953,1.21094,342799906250
09.12.2020 01:00:00.000 GMT+0100,1.21095,1.21475,1.20587,1.20784,239315687500
10.12.2020 01:00:00.000 GMT+0100,1.20784,1.21588,1.20784,1.21433,236013953125
11.12.2020 01:00:00.000 GMT+0100,1.21434,1.21629,1.21053,1.21086,192928953125
13.12.2020 01:00:00.000 GMT+0100,1.21367,1.21435,1.21324,1.21331,5045981933.5938
14.12.2020 01:00:00.000 GMT+0100,1.21331,1.21767,1.21155,1.21486,160627796875
15.12.2020 01:00:00.000 GMT+0100,1.21485,1.21689,1.21210,1.21543,143307156250
16.12.2020 01:00:00.000 GMT+0100,1.21543,1.22121,1.21250,1.21961,173026921875
17.12.2020 01:00:00.000 GMT+0100,1.21961,1.22726,1.21898,1.22614,169625500000
18.12.2020 01:00:00.000 GMT+0100,1.22613,1.22687,1.22255,1.22559,159228812500
20.12.2020 01:00:00.000 GMT+0100,1.22210,1.22348,1.22113,1.22118,5809939941.4063
21.12.2020 01:00:00.000 GMT+0100,1.22118,1.22529,1.21296,1.22346,232228640625
22.12.2020 01:00:00.000 GMT+0100,1.22347,1.22570,1.21520,1.21872,203050968750
23.12.2020 01:00:00.000 GMT+0100,1.21871,1.22210,1.21538,1.21939,186474296875
24.12.2020 01:00:00.000 GMT+0100,1.21940,1.22156,1.21773,1.21820,150064359375
25.12.2020 01:00:00.000 GMT+0100,1.21816,1.22031,1.21709,1.21922,3921989990.2344
27.12.2020 01:00:00.000 GMT+0100,1.21860,1.22072,1.21811,1.22038,6146787109.375
28.12.2020 01:00:00.000 GMT+0100,1.22039,1.22502,1.21811,1.22196,137271593750
29.12.2020 01:00:00.000 GMT+0100,1.22196,1.22750,1.22193,1.22519,152109031250
30.12.2020 01:00:00.000 GMT+0100,1.22520,1.23101,1.22511,1.22984,157635718750
31.12.2020 01:00:00.000 GMT+0100,1.22986,1.23092,1.22091,1.22141,162429703125
01.01.2021 01:00:00.000 GMT+0100,1.22141,1.22141,1.22141,1.22141,0
03.01.2021 01:00:00.000 GMT+0100,1.22396,1.22527,1.22296,1.22500,6989461914.0625
04.01.2021 01:00:00.000 GMT+0100,1.22499,1.23096,1.22385,1.22525,244606328125
05.01.2021 01:00:00.000 GMT+0100,1.22525,1.23056,1.22470,1.22984,193568312500
06.01.2021 01:00:00.000 GMT+0100,1.22985,1.23494,1.22655,1.23382,269830500000
07.01.2021 01:00:00.000 GMT+0100,1.23384,1.23443,1.22450,1.22691,195084453125
08.01.2021 01:00:00.000 GMT+0100,1.22690,1.22845,1.21929,1.22174,235964640625
10.01.2021 01:00:00.000 GMT+0100,1.22175,1.22284,1.21821,1.21870,15988934570.3125
11.01.2021 01:00:00.000 GMT+0100,1.21869,1.21998,1.21321,1.21605,185504906250
12.01.2021 01:00:00.000 GMT+0100,1.21605,1.22097,1.21371,1.22085,157612437500
13.01.2021 01:00:00.000 GMT+0100,1.22087,1.22227,1.21399,1.21619,172759125000
14.01.2021 01:00:00.000 GMT+0100,1.21618,1.21784,1.21110,1.21506,194298375000
15.01.2021 01:00:00.000 GMT+0100,1.21505,1.21624,1.20747,1.20748,164729687500
17.01.2021 01:00:00.000 GMT+0100,1.20838,1.20865,1.20660,1.20662,5839697265.625
18.01.2021 01:00:00.000 GMT+0100,1.20661,1.20867,1.20535,1.20776,119422250000
19.01.2021 01:00:00.000 GMT+0100,1.20775,1.21448,1.20772,1.21391,178228687500
20.01.2021 01:00:00.000 GMT+0100,1.21392,1.21581,1.20767,1.21144,168179906250
21.01.2021 01:00:00.000 GMT+0100,1.21145,1.21730,1.21093,1.21654,164673656250
22.01.2021 01:00:00.000 GMT+0100,1.21654,1.21894,1.21515,1.21667,139074265625
24.01.2021 01:00:00.000 GMT+0100,1.21688,1.21716,1.21622,1.21668,4778514160.1563
25.01.2021 01:00:00.000 GMT+0100,1.21670,1.21832,1.21158,1.21426,162031375000
26.01.2021 01:00:00.000 GMT+0100,1.21427,1.21758,1.21076,1.21632,146230406250
27.01.2021 01:00:00.000 GMT+0100,1.21632,1.21696,1.20585,1.21027,202691468750
28.01.2021 01:00:00.000 GMT+0100,1.21028,1.21424,1.20807,1.21209,198588078125
29.01.2021 01:00:00.000 GMT+0100,1.21209,1.21560,1.20944,1.21298,191330828125
31.01.2021 01:00:00.000 GMT+0100,1.21297,1.21326,1.21204,1.21227,6872549316.4063
01.02.2021 01:00:00.000 GMT+0100,1.21225,1.21363,1.20560,1.20676,165569812500
02.02.2021 01:00:00.000 GMT+0100,1.20676,1.20877,1.20115,1.20365,147916453125
03.02.2021 01:00:00.000 GMT+0100,1.20365,1.20500,1.20040,1.20412,119397117187.5
04.02.2021 01:00:00.000 GMT+0100,1.20413,1.20427,1.19574,1.19662,123758437500
05.02.2021 01:00:00.000 GMT+0100,1.19659,1.20498,1.19522,1.20481,120889914062.5
07.02.2021 01:00:00.000 GMT+0100,1.20375,1.20550,1.20356,1.20483,15699007812.5
08.02.2021 01:00:00.000 GMT+0100,1.20484,1.20660,1.20196,1.20522,104199046875
09.02.2021 01:00:00.000 GMT+0100,1.20522,1.21218,1.20491,1.21161,133499031250
10.02.2021 01:00:00.000 GMT+0100,1.21162,1.21440,1.21088,1.21190,129989773437.5
11.02.2021 01:00:00.000 GMT+0100,1.21189,1.21494,1.21134,1.21304,88196304687.5
12.02.2021 01:00:00.000 GMT+0100,1.21306,1.21332,1.20815,1.21177,81669757812.5
14.02.2021 01:00:00.000 GMT+0100,1.21244,1.21251,1.21191,1.21204,3240698486.3281
15.02.2021 01:00:00.000 GMT+0100,1.21206,1.21451,1.21167,1.21320,67330500000
16.02.2021 01:00:00.000 GMT+0100,1.21319,1.21693,1.20859,1.20880,122475054687.5
17.02.2021 01:00:00.000 GMT+0100,1.20879,1.20982,1.20232,1.20455,127748648437.5
18.02.2021 01:00:00.000 GMT+0100,1.20454,1.20958,1.20355,1.20917,118499328125
19.02.2021 01:00:00.000 GMT+0100,1.20917,1.21444,1.20823,1.21167,118566992187.5
21.02.2021 01:00:00.000 GMT+0100,1.21151,1.21292,1.21141,1.21247,5489620117.1875
22.02.2021 01:00:00.000 GMT+0100,1.21246,1.21693,1.20911,1.21638,133388406250
23.02.2021 01:00:00.000 GMT+0100,1.21637,1.21801,1.21353,1.21506,123305625000
24.02.2021 01:00:00.000 GMT+0100,1.21506,1.21745,1.21092,1.21693,161180140625
25.02.2021 01:00:00.000 GMT+0100,1.21696,1.22433,1.21559,1.21577,235388750000
26.02.2021 01:00:00.000 GMT+0100,1.21579,1.21826,1.20621,1.20704,305265812500
28.02.2021 01:00:00.000 GMT+0100,1.20702,1.20919,1.20699,1.20903,8260370117.1875
01.03.2021 01:00:00.000 GMT+0100,1.20905,1.21011,1.20276,1.20484,153278156250
02.03.2021 01:00:00.000 GMT+0100,1.20485,1.20943,1.19916,1.20848,162621890625
03.03.2021 01:00:00.000 GMT+0100,1.20850,1.21132,1.20427,1.20464,182492703125
04.03.2021 01:00:00.000 GMT+0100,1.20463,1.20630,1.19605,1.19672,215954640625
05.03.2021 01:00:00.000 GMT+0100,1.19671,1.19687,1.18932,1.19128,242281406250
07.03.2021 01:00:00.000 GMT+0100,1.19177,1.19319,1.19168,1.19263,6671067382.8125
08.03.2021 01:00:00.000 GMT+0100,1.19262,1.19321,1.18442,1.18508,184844187500
09.03.2021 01:00:00.000 GMT+0100,1.18509,1.19156,1.18355,1.18967,167708734375
10.03.2021 01:00:00.000 GMT+0100,1.18967,1.19296,1.18688,1.19242,153883484375
11.03.2021 01:00:00.000 GMT+0100,1.19242,1.19899,1.19156,1.19808,153547781250
12.03.2021 01:00:00.000 GMT+0100,1.19809,1.19884,1.19099,1.19476,152735984375
14.03.2021 01:00:00.000 GMT+0100,1.19451,1.19542,1.19433,1.19500,6576979980.4688
15.03.2021 01:00:00.000 GMT+0100,1.19501,1.19674,1.19110,1.19263,121796117187.5
16.03.2021 01:00:00.000 GMT+0100,1.19263,1.19518,1.18819,1.19020,127974593750
17.03.2021 01:00:00.000 GMT+0100,1.19018,1.19873,1.18861,1.19825,137365593750
18.03.2021 01:00:00.000 GMT+0100,1.19827,1.19888,1.19061,1.19174,178340078125
19.03.2021 01:00:00.000 GMT+0100,1.19175,1.19371,1.18738,1.19031,135306281250
21.03.2021 01:00:00.000 GMT+0100,1.18712,1.18900,1.18708,1.18835,7679500000
22.03.2021 01:00:00.000 GMT+0100,1.18837,1.19468,1.18744,1.19322,113512640625
23.03.2021 01:00:00.000 GMT+0100,1.19323,1.19407,1.18360,1.18396,123346468750
24.03.2021 01:00:00.000 GMT+0100,1.18399,1.18508,1.18089,1.18127,126095367187.5
25.03.2021 01:00:00.000 GMT+0100,1.18128,1.18277,1.17617,1.17756,137243343750
26.03.2021 01:00:00.000 GMT+0100,1.17756,1.18049,1.17716,1.17918,94770242187.5
28.03.2021 01:00:00.000 GMT+0100,1.17917,1.17935,1.17855,1.17874,3732034912.1094
29.03.2021 02:00:00.000 GMT+0200,1.17874,1.17939,1.17606,1.17685,107822281250
30.03.2021 02:00:00.000 GMT+0200,1.17684,1.17737,1.17112,1.17231,101727789062.5
31.03.2021 02:00:00.000 GMT+0200,1.17230,1.17598,1.17040,1.17270,108988632812.5
01.04.2021 02:00:00.000 GMT+0200,1.17271,1.17825,1.17125,1.17772,100309914062.5
02.04.2021 02:00:00.000 GMT+0200,1.17772,1.17866,1.17490,1.17603,70427390625
04.04.2021 02:00:00.000 GMT+0200,1.17544,1.17678,1.17532,1.17676,5377864746.0938
05.04.2021 02:00:00.000 GMT+0200,1.17674,1.18194,1.17379,1.18169,60541960937.5
06.04.2021 02:00:00.000 GMT+0200,1.18168,1.18776,1.17951,1.18737,92598867187.5
07.04.2021 02:00:00.000 GMT+0200,1.18737,1.19147,1.18608,1.18723,94196867187.5
08.04.2021 02:00:00.000 GMT+0200,1.18724,1.19274,1.18609,1.19153,88307429687.5
09.04.2021 02:00:00.000 GMT+0200,1.19151,1.19201,1.18669,1.18977,83829320312.5
11.04.2021 02:00:00.000 GMT+0200,1.18903,1.19038,1.18901,1.18958,3354389892.5781
12.04.2021 02:00:00.000 GMT+0200,1.18957,1.19190,1.18710,1.19115,79048367187.5
13.04.2021 02:00:00.000 GMT+0200,1.19117,1.19557,1.18776,1.19538,99118296875
14.04.2021 02:00:00.000 GMT+0200,1.19541,1.19872,1.19509,1.19832,94040085937.5
15.04.2021 02:00:00.000 GMT+0200,1.19830,1.19932,1.19560,1.19692,88820242187.5
16.04.2021 02:00:00.000 GMT+0200,1.19692,1.19946,1.19503,1.19805,76098218750
18.04.2021 02:00:00.000 GMT+0200,1.19722,1.19771,1.19679,1.19689,3320685791.0156
19.04.2021 02:00:00.000 GMT+0200,1.19688,1.20480,1.19424,1.20424,97833750000
20.04.2021 02:00:00.000 GMT+0200,1.20424,1.20797,1.20224,1.20324,97173218750
21.04.2021 02:00:00.000 GMT+0200,1.20323,1.20436,1.19985,1.20372,85542398437.5
22.04.2021 02:00:00.000 GMT+0200,1.20372,1.20694,1.19936,1.20143,106768757812.5
23.04.2021 02:00:00.000 GMT+0200,1.20144,1.20999,1.20127,1.20938,80323617187.5
25.04.2021 02:00:00.000 GMT+0200,1.20913,1.20981,1.20888,1.20892,3822679931.6406
26.04.2021 02:00:00.000 GMT+0200,1.20893,1.21167,1.20608,1.20793,79990148437.5
27.04.2021 02:00:00.000 GMT+0200,1.20794,1.20927,1.20567,1.20892,81974398437.5
28.04.2021 02:00:00.000 GMT+0200,1.20890,1.21353,1.20560,1.21348,104873531250
29.04.2021 02:00:00.000 GMT+0200,1.21350,1.21498,1.21021,1.21245,99067906250
30.04.2021 02:00:00.000 GMT+0200,1.21243,1.21265,1.20165,1.20169,97894507812.5
02.05.2021 02:00:00.000 GMT+0200,1.20309,1.20328,1.20245,1.20271,2660924072.2656
03.05.2021 02:00:00.000 GMT+0200,1.20272,1.20760,1.20130,1.20588,81052328125
04.05.2021 02:00:00.000 GMT+0200,1.20590,1.20598,1.19989,1.20144,108198117187.5
05.05.2021 02:00:00.000 GMT+0200,1.20145,1.20265,1.19859,1.20074,83296648437.5
06.05.2021 02:00:00.000 GMT+0200,1.20076,1.20716,1.19929,1.20651,94613492187.5
07.05.2021 02:00:00.000 GMT+0200,1.20651,1.21713,1.20527,1.21615,128365687500
09.05.2021 02:00:00.000 GMT+0200,1.21601,1.21769,1.21600,1.21704,5874595214.8438
10.05.2021 02:00:00.000 GMT+0200,1.21704,1.21782,1.21271,1.21405,99020757812.5
11.05.2021 02:00:00.000 GMT+0200,1.21406,1.21815,1.21230,1.21440,104612226562.5
12.05.2021 02:00:00.000 GMT+0200,1.21441,1.21520,1.20655,1.20777,164454890625
13.05.2021 02:00:00.000 GMT+0200,1.20776,1.21060,1.20514,1.20767,123832656250
14.05.2021 02:00:00.000 GMT+0200,1.20768,1.21477,1.20708,1.21420,97519593750
16.05.2021 02:00:00.000 GMT+0200,1.21450,1.21511,1.21368,1.21498,2788830078.125
