Local time,Open,High,Low,Close,Volume
31.08.2021 02:00:00.000 GMT+0200,1.17961,1.18198,1.17952,1.18193,7484880065.918
31.08.2021 06:00:00.000 GMT+0200,1.18194,1.18314,1.18165,1.18276,7895180053.7109
31.08.2021 10:00:00.000 GMT+0200,1.18275,1.18450,1.18199,1.18396,12768189941.4063
31.08.2021 14:00:00.000 GMT+0200,1.18398,1.18398,1.17964,1.18001,27381079833.9845
31.08.2021 18:00:00.000 GMT+0200,1.18000,1.18130,1.17978,1.18069,7917379882.8125
31.08.2021 22:00:00.000 GMT+0200,1.18068,1.18116,1.18061,1.18098,2837120056.1524
01.09.2021 02:00:00.000 GMT+0200,1.18098,1.18111,1.18001,1.18043,6160219970.703199
01.09.2021 06:00:00.000 GMT+0200,1.18043,1.18135,1.17935,1.18054,11954579833.9844
01.09.2021 10:00:00.000 GMT+0200,1.18055,1.18234,1.18024,1.18138,10949600097.656399
01.09.2021 14:00:00.000 GMT+0200,1.18141,1.18571,1.18135,1.18498,24496759765.6251
01.09.2021 18:00:00.000 GMT+0200,1.18498,1.18563,1.18381,1.18381,7311010131.8359
01.09.2021 22:00:00.000 GMT+0200,1.18382,1.18419,1.18373,1.18407,2271724990.8447
02.09.2021 02:00:00.000 GMT+0200,1.18407,1.18460,1.18367,1.18377,5761760009.765699
02.09.2021 06:00:00.000 GMT+0200,1.18377,1.18515,1.18342,1.18474,7425720092.7735
02.09.2021 10:00:00.000 GMT+0200,1.18473,1.18558,1.18428,1.18468,10792440185.5468
02.09.2021 14:00:00.000 GMT+0200,1.18469,1.18708,1.18363,1.18573,17172449951.171999
02.09.2021 18:00:00.000 GMT+0200,1.18573,1.18759,1.18568,1.18741,6556359985.3516
02.09.2021 22:00:00.000 GMT+0200,1.18741,1.18760,1.18720,1.18736,2162269973.7549
03.09.2021 02:00:00.000 GMT+0200,1.18736,1.18842,1.18733,1.18786,7122269897.4609995
03.09.2021 06:00:00.000 GMT+0200,1.18787,1.18820,1.18713,1.18747,7766489929.199301
03.09.2021 10:00:00.000 GMT+0200,1.18746,1.18826,1.18662,1.18732,11203439941.4063
03.09.2021 14:00:00.000 GMT+0200,1.18734,1.19090,1.18655,1.18833,38026860351.5626
03.09.2021 18:00:00.000 GMT+0200,1.18832,1.18979,1.18800,1.18801,5384149902.3438
03.09.2021 22:00:00.000 GMT+0200,1.18802,1.18809,1.18749,1.18773,1835020019.5313
05.09.2021 22:00:00.000 GMT+0200,1.18760,1.18862,1.18760,1.18854,1582239959.7168
06.09.2021 02:00:00.000 GMT+0200,1.18854,1.18857,1.18648,1.18678,6983690063.4767
06.09.2021 06:00:00.000 GMT+0200,1.18679,1.18750,1.18602,1.18629,7193230102.539101
06.09.2021 10:00:00.000 GMT+0200,1.18629,1.18685,1.18557,1.18616,8670010009.7656
06.09.2021 14:00:00.000 GMT+0200,1.18617,1.18711,1.18576,1.18656,7566439941.4062
06.09.2021 18:00:00.000 GMT+0200,1.18658,1.18714,1.18652,1.18679,5611810119.6289
06.09.2021 22:00:00.000 GMT+0200,1.18679,1.18740,1.18677,1.18731,5157702575.6837
07.09.2021 02:00:00.000 GMT+0200,1.18730,1.18851,1.18727,1.18784,5390920043.9454
07.09.2021 06:00:00.000 GMT+0200,1.18784,1.18822,1.18628,1.18762,12511500000.0001
07.09.2021 10:00:00.000 GMT+0200,1.18762,1.18802,1.18580,1.18613,18160959960.9376
07.09.2021 14:00:00.000 GMT+0200,1.18614,1.18649,1.18374,1.18487,20033140136.7188
07.09.2021 18:00:00.000 GMT+0200,1.18485,1.18532,1.18380,1.18397,8561249877.9297
07.09.2021 22:00:00.000 GMT+0200,1.18396,1.18460,1.18358,1.18429,3445438446.0451
08.09.2021 02:00:00.000 GMT+0200,1.18428,1.18511,1.18403,1.18421,7815049926.7578
08.09.2021 06:00:00.000 GMT+0200,1.18420,1.18448,1.18284,1.18304,13601769775.3907
08.09.2021 10:00:00.000 GMT+0200,1.18305,1.18306,1.18120,1.18222,16424979736.3282
08.09.2021 14:00:00.000 GMT+0200,1.18222,1.18295,1.18019,1.18180,26070679687.5001
08.09.2021 18:00:00.000 GMT+0200,1.18181,1.18299,1.18155,1.18175,11074660156.25
08.09.2021 22:00:00.000 GMT+0200,1.18174,1.18201,1.18114,1.18188,2636269958.4961004
09.09.2021 02:00:00.000 GMT+0200,1.18186,1.18252,1.18122,1.18181,6746239990.234501
09.09.2021 06:00:00.000 GMT+0200,1.18180,1.18274,1.18112,1.18222,15785370361.3282
09.09.2021 10:00:00.000 GMT+0200,1.18223,1.18411,1.18222,1.18398,16628419921.8751
09.09.2021 14:00:00.000 GMT+0200,1.18400,1.18412,1.18051,1.18271,29228950195.3126
09.09.2021 18:00:00.000 GMT+0200,1.18271,1.18397,1.18248,1.18256,9193550048.8281
09.09.2021 22:00:00.000 GMT+0200,1.18259,1.18279,1.18219,1.18230,3716125030.5175996
10.09.2021 02:00:00.000 GMT+0200,1.18230,1.18329,1.18186,1.18302,6355859985.351601
10.09.2021 06:00:00.000 GMT+0200,1.18303,1.18439,1.18245,1.18420,10840790039.0626
10.09.2021 10:00:00.000 GMT+0200,1.18421,1.18510,1.18271,1.18335,13194150146.4845
10.09.2021 14:00:00.000 GMT+0200,1.18337,1.18417,1.18182,1.18216,22868709960.9376
10.09.2021 18:00:00.000 GMT+0200,1.18215,1.18232,1.18120,1.18128,8222899902.3437
10.09.2021 22:00:00.000 GMT+0200,1.18127,1.18135,1.18092,1.18101,2600260009.7656
12.09.2021 22:00:00.000 GMT+0200,1.18111,1.18157,1.18087,1.18115,1815179992.6757998
13.09.2021 02:00:00.000 GMT+0200,1.18114,1.18127,1.18021,1.18048,6577039916.9923
13.09.2021 06:00:00.000 GMT+0200,1.18049,1.18058,1.17748,1.17865,11687770019.5313
13.09.2021 10:00:00.000 GMT+0200,1.17866,1.17929,1.17700,1.17739,11673860107.422
13.09.2021 14:00:00.000 GMT+0200,1.17739,1.18169,1.17713,1.18088,22041740234.3751
13.09.2021 18:00:00.000 GMT+0200,1.18088,1.18098,1.18013,1.18074,6338000000.000001
13.09.2021 22:00:00.000 GMT+0200,1.18076,1.18119,1.18059,1.18096,1463539947.5098999
14.09.2021 02:00:00.000 GMT+0200,1.18095,1.18188,1.18054,1.18155,5529079956.0547
14.09.2021 06:00:00.000 GMT+0200,1.18156,1.18299,1.18066,1.18247,10716579956.054699
14.09.2021 10:00:00.000 GMT+0200,1.18246,1.18266,1.18000,1.18094,12394919921.8751
14.09.2021 14:00:00.000 GMT+0200,1.18099,1.18458,1.18074,1.18226,28409619873.046898
14.09.2021 18:00:00.000 GMT+0200,1.18225,1.18276,1.18000,1.18046,8007000000
14.09.2021 22:00:00.000 GMT+0200,1.18049,1.18077,1.18005,1.18023,5293898391.7237
15.09.2021 02:00:00.000 GMT+0200,1.18024,1.18119,1.18007,1.18061,6742910156.25
15.09.2021 06:00:00.000 GMT+0200,1.18061,1.18184,1.17991,1.18168,10191800231.933601
15.09.2021 10:00:00.000 GMT+0200,1.18168,1.18318,1.18141,1.18215,14473189941.4063
15.09.2021 14:00:00.000 GMT+0200,1.18217,1.18318,1.18073,1.18113,29275459960.9375
15.09.2021 18:00:00.000 GMT+0200,1.18112,1.18174,1.18033,1.18171,5380699951.1719
15.09.2021 22:00:00.000 GMT+0200,1.18171,1.18203,1.18137,1.18190,2038059967.0411
16.09.2021 02:00:00.000 GMT+0200,1.18189,1.18204,1.18119,1.18121,4817490051.2696
16.09.2021 06:00:00.000 GMT+0200,1.18121,1.18127,1.17778,1.17814,12150719726.5626
16.09.2021 10:00:00.000 GMT+0200,1.17815,1.17844,1.17618,1.17686,14822060058.5937
16.09.2021 14:00:00.000 GMT+0200,1.17684,1.17696,1.17504,1.17632,22690930175.7813
16.09.2021 18:00:00.000 GMT+0200,1.17631,1.17712,1.17532,1.17689,8659130004.882801
16.09.2021 22:00:00.000 GMT+0200,1.17689,1.17711,1.17609,1.17648,4493297485.351601
17.09.2021 02:00:00.000 GMT+0200,1.17647,1.17700,1.17586,1.17688,7463359985.3516
17.09.2021 06:00:00.000 GMT+0200,1.17689,1.17849,1.17678,1.17728,9218859863.2813
17.09.2021 10:00:00.000 GMT+0200,1.17727,1.17883,1.17684,1.17883,16054660400.3906
17.09.2021 14:00:00.000 GMT+0200,1.17884,1.17888,1.17287,1.17335,26071939941.4064
17.09.2021 18:00:00.000 GMT+0200,1.17336,1.17365,1.17245,1.17305,8702659912.1094
17.09.2021 22:00:00.000 GMT+0200,1.17304,1.17311,1.17235,1.17239,1735780029.2969
19.09.2021 22:00:00.000 GMT+0200,1.17288,1.17305,1.17232,1.17292,1296620025.6347
20.09.2021 02:00:00.000 GMT+0200,1.17293,1.17296,1.17097,1.17106,4972380004.882899
20.09.2021 06:00:00.000 GMT+0200,1.17106,1.17182,1.17058,1.17108,8643149780.273499
20.09.2021 10:00:00.000 GMT+0200,1.17110,1.17164,1.17001,1.17052,13746310058.5938
20.09.2021 14:00:00.000 GMT+0200,1.17053,1.17364,1.17052,1.17284,37563250488.281296
20.09.2021 18:00:00.000 GMT+0200,1.17283,1.17341,1.17219,1.17298,15802329833.9844
20.09.2021 22:00:00.000 GMT+0200,1.17298,1.17302,1.17231,1.17266,4566855041.5038
21.09.2021 02:00:00.000 GMT+0200,1.17267,1.17399,1.17232,1.17319,6046580200.1952
21.09.2021 06:00:00.000 GMT+0200,1.17320,1.17374,1.17183,1.17267,9944590209.960999
21.09.2021 10:00:00.000 GMT+0200,1.17266,1.17458,1.17228,1.17444,11266940185.5469
21.09.2021 14:00:00.000 GMT+0200,1.17446,1.17486,1.17147,1.17243,29493710449.2188
21.09.2021 18:00:00.000 GMT+0200,1.17242,1.17321,1.17185,1.17291,10317150146.4844
21.09.2021 22:00:00.000 GMT+0200,1.17291,1.17296,1.17218,1.17228,2762616699.2188
22.09.2021 02:00:00.000 GMT+0200,1.17228,1.17304,1.17164,1.17200,7582639892.578199
22.09.2021 06:00:00.000 GMT+0200,1.17199,1.17374,1.17167,1.17285,8788560180.6641
22.09.2021 10:00:00.000 GMT+0200,1.17284,1.17367,1.17241,1.17261,9512959960.9376
22.09.2021 14:00:00.000 GMT+0200,1.17263,1.17449,1.17241,1.17381,18272889648.4376
22.09.2021 18:00:00.000 GMT+0200,1.17381,1.17555,1.16843,1.16949,36399540405.2734
22.09.2021 22:00:00.000 GMT+0200,1.16949,1.16964,1.16854,1.16870,3446839996.3380003
23.09.2021 02:00:00.000 GMT+0200,1.16871,1.17092,1.16834,1.17067,6103299926.7579
23.09.2021 06:00:00.000 GMT+0200,1.17067,1.17245,1.17050,1.17151,12573149902.3438
23.09.2021 10:00:00.000 GMT+0200,1.17151,1.17324,1.17100,1.17152,24029719726.5626
23.09.2021 14:00:00.000 GMT+0200,1.17153,1.17500,1.17141,1.17340,26613390136.7188
23.09.2021 18:00:00.000 GMT+0200,1.17341,1.17492,1.17304,1.17420,6795010009.7657
23.09.2021 22:00:00.000 GMT+0200,1.17420,1.17458,1.17357,1.17398,3343909973.1446
24.09.2021 02:00:00.000 GMT+0200,1.17397,1.17476,1.17377,1.17410,5226710021.9726
24.09.2021 06:00:00.000 GMT+0200,1.17409,1.17418,1.17310,1.17382,9043759826.6603
24.09.2021 10:00:00.000 GMT+0200,1.17381,1.17405,1.17127,1.17136,12739529785.1563
24.09.2021 14:00:00.000 GMT+0200,1.17137,1.17196,1.17005,1.17136,20439370117.1876
24.09.2021 18:00:00.000 GMT+0200,1.17137,1.17253,1.17128,1.17162,7223350036.6211
24.09.2021 22:00:00.000 GMT+0200,1.17163,1.17222,1.17155,1.17181,1583260009.7656
26.09.2021 22:00:00.000 GMT+0200,1.17253,1.17261,1.17160,1.17224,4061729980.4687996
27.09.2021 02:00:00.000 GMT+0200,1.17224,1.17250,1.17165,1.17221,15148339599.609499
27.09.2021 06:00:00.000 GMT+0200,1.17221,1.17247,1.16940,1.16944,21301359863.2813
27.09.2021 10:00:00.000 GMT+0200,1.16944,1.17105,1.16846,1.16920,24003210449.2189
27.09.2021 14:00:00.000 GMT+0200,1.16921,1.17095,1.16907,1.17013,38153099609.375
27.09.2021 18:00:00.000 GMT+0200,1.17012,1.17083,1.16966,1.16984,8759440063.4767
27.09.2021 22:00:00.000 GMT+0200,1.16981,1.17000,1.16937,1.16956,2640529998.7792997
28.09.2021 02:00:00.000 GMT+0200,1.16956,1.16967,1.16850,1.16916,4816670043.9453
28.09.2021 06:00:00.000 GMT+0200,1.16916,1.17031,1.16720,1.16869,12986610107.4219
28.09.2021 10:00:00.000 GMT+0200,1.16866,1.16932,1.16730,1.16871,24941679687.5001
28.09.2021 14:00:00.000 GMT+0200,1.16871,1.17011,1.16682,1.16807,45611830078.125
28.09.2021 18:00:00.000 GMT+0200,1.16807,1.16901,1.16751,1.16852,23292200195.3125
28.09.2021 22:00:00.000 GMT+0200,1.16853,1.16891,1.16820,1.16860,3708919982.9101
29.09.2021 02:00:00.000 GMT+0200,1.16858,1.16900,1.16779,1.16848,8586799987.793099
29.09.2021 06:00:00.000 GMT+0200,1.16846,1.16878,1.16564,1.16619,19565170288.086
29.09.2021 10:00:00.000 GMT+0200,1.16619,1.16719,1.16399,1.16491,27241879882.8126
29.09.2021 14:00:00.000 GMT+0200,1.16489,1.16587,1.16097,1.16116,38373350097.656296
29.09.2021 18:00:00.000 GMT+0200,1.16112,1.16155,1.15894,1.15937,12384339721.679699
29.09.2021 22:00:00.000 GMT+0200,1.15934,1.16022,1.15910,1.16014,2574589996.3378
30.09.2021 02:00:00.000 GMT+0200,1.16015,1.16085,1.15977,1.16039,5428830017.09
30.09.2021 06:00:00.000 GMT+0200,1.16039,1.16085,1.15914,1.16044,12589129760.742199
30.09.2021 10:00:00.000 GMT+0200,1.16045,1.16096,1.15678,1.15754,20916029785.1564
30.09.2021 14:00:00.000 GMT+0200,1.15755,1.15981,1.15707,1.15777,40556689453.125
30.09.2021 18:00:00.000 GMT+0200,1.15776,1.15887,1.15624,1.15830,18453700195.3126
30.09.2021 22:00:00.000 GMT+0200,1.15831,1.15861,1.15729,1.15736,3758929992.6759
01.10.2021 02:00:00.000 GMT+0200,1.15735,1.15791,1.15628,1.15757,11030209960.9375
01.10.2021 06:00:00.000 GMT+0200,1.15756,1.15913,1.15745,1.15785,17873170410.1563
01.10.2021 10:00:00.000 GMT+0200,1.15784,1.16032,1.15724,1.15978,18450389648.4376
01.10.2021 14:00:00.000 GMT+0200,1.15979,1.16072,1.15836,1.15969,31713580566.4063
01.10.2021 18:00:00.000 GMT+0200,1.15969,1.16025,1.15925,1.15981,7938030029.2969
01.10.2021 22:00:00.000 GMT+0200,1.15979,1.15995,1.15911,1.15923,1874319946.2891
03.10.2021 22:00:00.000 GMT+0200,1.15954,1.16110,1.15931,1.16065,3242170043.9453
04.10.2021 02:00:00.000 GMT+0200,1.16065,1.16136,1.15876,1.15891,8285029907.226701
04.10.2021 06:00:00.000 GMT+0200,1.15894,1.16092,1.15894,1.16089,9237450073.242199
04.10.2021 10:00:00.000 GMT+0200,1.16090,1.16337,1.16056,1.16333,17829790283.2032
04.10.2021 14:00:00.000 GMT+0200,1.16334,1.16400,1.16150,1.16205,27213009765.6251
04.10.2021 18:00:00.000 GMT+0200,1.16206,1.16279,1.16156,1.16210,9700359863.2812
04.10.2021 22:00:00.000 GMT+0200,1.16211,1.16228,1.16154,1.16160,3154674987.7929
05.10.2021 02:00:00.000 GMT+0200,1.16161,1.16198,1.15981,1.15987,8548149902.3438
05.10.2021 06:00:00.000 GMT+0200,1.15988,1.16049,1.15900,1.15973,11249650268.5548
05.10.2021 10:00:00.000 GMT+0200,1.15976,1.16051,1.15902,1.15977,14984310058.5938
05.10.2021 14:00:00.000 GMT+0200,1.15978,1.16131,1.15804,1.16087,25387699707.0313
05.10.2021 18:00:00.000 GMT+0200,1.16085,1.16122,1.15935,1.15963,7892910034.179799
05.10.2021 22:00:00.000 GMT+0200,1.15962,1.16028,1.15940,1.15955,3034144989.0137
06.10.2021 02:00:00.000 GMT+0200,1.15954,1.15977,1.15878,1.15935,7140020263.6719
06.10.2021 06:00:00.000 GMT+0200,1.15935,1.15936,1.15560,1.15561,16457029663.086
06.10.2021 10:00:00.000 GMT+0200,1.15561,1.15605,1.15291,1.15378,24816940429.6876
06.10.2021 14:00:00.000 GMT+0200,1.15379,1.15555,1.15322,1.15443,28543709472.6563
06.10.2021 18:00:00.000 GMT+0200,1.15443,1.15591,1.15415,1.15587,10900049926.757801
06.10.2021 22:00:00.000 GMT+0200,1.15588,1.15595,1.15523,1.15549,2907114929.1992
07.10.2021 02:00:00.000 GMT+0200,1.15548,1.15610,1.15511,1.15555,4760420043.9453
07.10.2021 06:00:00.000 GMT+0200,1.15555,1.15705,1.15489,1.15687,10085020324.7071
07.10.2021 10:00:00.000 GMT+0200,1.15688,1.15720,1.15549,1.15649,12107450195.3125
07.10.2021 14:00:00.000 GMT+0200,1.15648,1.15688,1.15474,1.15601,21550429687.5001
07.10.2021 18:00:00.000 GMT+0200,1.15601,1.15645,1.15492,1.15538,6444970214.843901
07.10.2021 22:00:00.000 GMT+0200,1.15537,1.15600,1.15523,1.15592,2591370025.6348
08.10.2021 02:00:00.000 GMT+0200,1.15591,1.15596,1.15496,1.15522,6578980163.5743
08.10.2021 06:00:00.000 GMT+0200,1.15522,1.15541,1.15413,1.15478,8411120117.1875
08.10.2021 10:00:00.000 GMT+0200,1.15476,1.15692,1.15432,1.15621,11962129882.8126
08.10.2021 14:00:00.000 GMT+0200,1.15621,1.15861,1.15557,1.15720,34076400390.6251
08.10.2021 18:00:00.000 GMT+0200,1.15720,1.15781,1.15596,1.15712,5784669921.8751
08.10.2021 22:00:00.000 GMT+0200,1.15711,1.15753,1.15693,1.15721,1697670043.9453
10.10.2021 22:00:00.000 GMT+0200,1.15674,1.15759,1.15636,1.15653,2478440002.4414997
11.10.2021 02:00:00.000 GMT+0200,1.15655,1.15792,1.15649,1.15722,5579099975.5859995
11.10.2021 06:00:00.000 GMT+0200,1.15720,1.15867,1.15697,1.15738,10317110168.457
11.10.2021 10:00:00.000 GMT+0200,1.15740,1.15758,1.15521,1.15683,14552590576.1719
11.10.2021 14:00:00.000 GMT+0200,1.15683,1.15837,1.15599,1.15723,15044039550.7813
11.10.2021 18:00:00.000 GMT+0200,1.15723,1.15724,1.15501,1.15501,4508219970.7032
11.10.2021 22:00:00.000 GMT+0200,1.15501,1.15555,1.15478,1.15532,4959864929.1992
12.10.2021 02:00:00.000 GMT+0200,1.15533,1.15607,1.15471,1.15595,6275759948.7304
12.10.2021 06:00:00.000 GMT+0200,1.15595,1.15703,1.15552,1.15558,8187889953.6133
12.10.2021 10:00:00.000 GMT+0200,1.15558,1.15670,1.15499,1.15561,14055710205.0783
12.10.2021 14:00:00.000 GMT+0200,1.15562,1.15585,1.15332,1.15402,25218080078.1251
12.10.2021 18:00:00.000 GMT+0200,1.15402,1.15418,1.15242,1.15326,8394959960.937401
12.10.2021 22:00:00.000 GMT+0200,1.15323,1.15331,1.15287,1.15304,2798380035.4003
13.10.2021 02:00:00.000 GMT+0200,1.15305,1.15556,1.15299,1.15513,7521570068.359499
13.10.2021 06:00:00.000 GMT+0200,1.15514,1.15561,1.15454,1.15508,8757570007.3242
13.10.2021 10:00:00.000 GMT+0200,1.15507,1.15667,1.15474,1.15643,16455400146.4844
13.10.2021 14:00:00.000 GMT+0200,1.15643,1.15786,1.15361,1.15675,29337880126.953102
13.10.2021 18:00:00.000 GMT+0200,1.15678,1.15972,1.15667,1.15937,11358300048.8282
13.10.2021 22:00:00.000 GMT+0200,1.15935,1.15994,1.15879,1.15968,3766340026.8556004
14.10.2021 02:00:00.000 GMT+0200,1.15966,1.16009,1.15886,1.15938,7929849975.5859
14.10.2021 06:00:00.000 GMT+0200,1.15938,1.16116,1.15875,1.16075,14826940429.687698
14.10.2021 10:00:00.000 GMT+0200,1.16076,1.16242,1.16030,1.16031,24914980468.75
14.10.2021 14:00:00.000 GMT+0200,1.16035,1.16083,1.15839,1.15905,29206559570.3126
14.10.2021 18:00:00.000 GMT+0200,1.15905,1.16021,1.15844,1.15972,12174860107.4219
14.10.2021 22:00:00.000 GMT+0200,1.15971,1.15991,1.15899,1.15903,5166819946.2891
15.10.2021 02:00:00.000 GMT+0200,1.15903,1.16116,1.15881,1.16079,12493410156.2501
15.10.2021 06:00:00.000 GMT+0200,1.16079,1.16150,1.16041,1.16119,21497419921.8751
15.10.2021 10:00:00.000 GMT+0200,1.16118,1.16185,1.15987,1.16029,26143310546.875
15.10.2021 14:00:00.000 GMT+0200,1.16031,1.16101,1.15887,1.15932,22338269531.2501
15.10.2021 18:00:00.000 GMT+0200,1.15933,1.16057,1.15910,1.16030,6808119873.046901
15.10.2021 22:00:00.000 GMT+0200,1.16032,1.16055,1.15972,1.15983,1634959960.9375
17.10.2021 22:00:00.000 GMT+0200,1.15903,1.16052,1.15903,1.15963,3638579925.5371
18.10.2021 02:00:00.000 GMT+0200,1.15965,1.15977,1.15812,1.15818,10137870117.1876
18.10.2021 06:00:00.000 GMT+0200,1.15818,1.15933,1.15717,1.15927,10400650024.414001
18.10.2021 10:00:00.000 GMT+0200,1.15928,1.15978,1.15765,1.15971,15385350097.6563
18.10.2021 14:00:00.000 GMT+0200,1.15972,1.16130,1.15923,1.16086,24792000000.0001
18.10.2021 18:00:00.000 GMT+0200,1.16088,1.16223,1.16083,1.16109,6135740112.304601
18.10.2021 22:00:00.000 GMT+0200,1.16107,1.16136,1.16078,1.16131,3125580047.6075
19.10.2021 02:00:00.000 GMT+0200,1.16133,1.16466,1.16130,1.16466,7727229858.3984
19.10.2021 06:00:00.000 GMT+0200,1.16466,1.16575,1.16447,1.16535,10845309692.3829
19.10.2021 10:00:00.000 GMT+0200,1.16535,1.16693,1.16494,1.16566,15005570068.3594
19.10.2021 14:00:00.000 GMT+0200,1.16567,1.16583,1.16301,1.16318,18099109863.2813
19.10.2021 18:00:00.000 GMT+0200,1.16318,1.16446,1.16295,1.16360,5836340087.8906
19.10.2021 22:00:00.000 GMT+0200,1.16359,1.16362,1.16298,1.16313,3353164947.5098
20.10.2021 02:00:00.000 GMT+0200,1.16313,1.16475,1.16276,1.16438,9076199890.136799
20.10.2021 06:00:00.000 GMT+0200,1.16437,1.16520,1.16168,1.16244,10500259765.6251
20.10.2021 10:00:00.000 GMT+0200,1.16245,1.16362,1.16212,1.16228,11207939941.4063
20.10.2021 14:00:00.000 GMT+0200,1.16228,1.16518,1.16216,1.16429,19501959472.6563
20.10.2021 18:00:00.000 GMT+0200,1.16427,1.16586,1.16420,1.16522,9841029907.2266
20.10.2021 22:00:00.000 GMT+0200,1.16524,1.16565,1.16476,1.16523,2668010009.7656
21.10.2021 02:00:00.000 GMT+0200,1.16522,1.16674,1.16510,1.16647,5770080017.0898
21.10.2021 06:00:00.000 GMT+0200,1.16649,1.16651,1.16360,1.16412,17415579833.9844
21.10.2021 10:00:00.000 GMT+0200,1.16413,1.16453,1.16341,1.16420,13990689941.4063
21.10.2021 14:00:00.000 GMT+0200,1.16420,1.16516,1.16311,1.16416,26404510253.9064
21.10.2021 18:00:00.000 GMT+0200,1.16416,1.16436,1.16206,1.16222,8064709838.8672
21.10.2021 22:00:00.000 GMT+0200,1.16220,1.16262,1.16194,1.16246,2603849975.586
22.10.2021 02:00:00.000 GMT+0200,1.16249,1.16318,1.16210,1.16270,16795840332.031399
22.10.2021 06:00:00.000 GMT+0200,1.16271,1.16465,1.16232,1.16420,29948540039.0625
22.10.2021 10:00:00.000 GMT+0200,1.16418,1.16464,1.16310,1.16310,21264010253.9063
22.10.2021 14:00:00.000 GMT+0200,1.16311,1.16556,1.16245,1.16319,28155539550.7813
22.10.2021 18:00:00.000 GMT+0200,1.16319,1.16436,1.16218,1.16433,9579230224.609499
22.10.2021 22:00:00.000 GMT+0200,1.16435,1.16452,1.16392,1.16395,1432189941.4063
24.10.2021 22:00:00.000 GMT+0200,1.16382,1.16450,1.16356,1.16391,1844379974.3652
25.10.2021 02:00:00.000 GMT+0200,1.16393,1.16648,1.16389,1.16638,8789739868.164001
25.10.2021 06:00:00.000 GMT+0200,1.16637,1.16649,1.16410,1.16581,11783080200.1954
25.10.2021 10:00:00.000 GMT+0200,1.16584,1.16599,1.16032,1.16077,19110710205.0782
25.10.2021 14:00:00.000 GMT+0200,1.16076,1.16150,1.15907,1.16101,26190679931.6407
25.10.2021 18:00:00.000 GMT+0200,1.16099,1.16168,1.16047,1.16125,5919900207.5196
25.10.2021 22:00:00.000 GMT+0200,1.16125,1.16127,1.16058,1.16087,2398434295.6544
26.10.2021 02:00:00.000 GMT+0200,1.16087,1.16101,1.15968,1.16008,8636399902.3438
26.10.2021 06:00:00.000 GMT+0200,1.16006,1.16064,1.15941,1.15979,11720420410.1563
26.10.2021 10:00:00.000 GMT+0200,1.15980,1.16257,1.15969,1.16159,14642319824.2188
26.10.2021 14:00:00.000 GMT+0200,1.16158,1.16224,1.15848,1.15901,21051959472.6563
26.10.2021 18:00:00.000 GMT+0200,1.15899,1.16002,1.15854,1.15982,5234940124.5118
26.10.2021 22:00:00.000 GMT+0200,1.15984,1.16009,1.15873,1.15962,5523622528.0762
27.10.2021 02:00:00.000 GMT+0200,1.15962,1.16043,1.15958,1.16014,6045539978.0275
27.10.2021 06:00:00.000 GMT+0200,1.16014,1.16130,1.15953,1.16051,8782540283.2032
27.10.2021 10:00:00.000 GMT+0200,1.16051,1.16076,1.15849,1.16047,19120099609.3752
27.10.2021 14:00:00.000 GMT+0200,1.16046,1.16259,1.15880,1.15999,30503429687.5001
27.10.2021 18:00:00.000 GMT+0200,1.15999,1.16161,1.15984,1.16000,10680110229.4923
27.10.2021 22:00:00.000 GMT+0200,1.15999,1.16049,1.15982,1.15982,2574159988.4033
28.10.2021 02:00:00.000 GMT+0200,1.15984,1.16096,1.15892,1.16057,9600800170.898499
28.10.2021 06:00:00.000 GMT+0200,1.16056,1.16137,1.15952,1.16083,11611039794.9219
28.10.2021 10:00:00.000 GMT+0200,1.16083,1.16177,1.15821,1.15967,22004460205.0782
28.10.2021 14:00:00.000 GMT+0200,1.15968,1.16921,1.15822,1.16842,45833780273.4375
28.10.2021 18:00:00.000 GMT+0200,1.16840,1.16891,1.16710,1.16804,13453460083.0079
28.10.2021 22:00:00.000 GMT+0200,1.16802,1.16869,1.16763,1.16821,6353485046.3868
29.10.2021 02:00:00.000 GMT+0200,1.16821,1.16899,1.16730,1.16764,9228689819.335999
29.10.2021 06:00:00.000 GMT+0200,1.16762,1.16772,1.16580,1.16702,13657949951.1719
29.10.2021 10:00:00.000 GMT+0200,1.16705,1.16711,1.16449,1.16471,19853090332.0314
29.10.2021 14:00:00.000 GMT+0200,1.16468,1.16480,1.15454,1.15496,38693060058.593796
29.10.2021 18:00:00.000 GMT+0200,1.15495,1.15626,1.15350,1.15593,12259460205.0782
29.10.2021 22:00:00.000 GMT+0200,1.15592,1.15649,1.15529,1.15529,2684810058.5938
31.10.2021 21:00:00.000 GMT+0100,1.15576,1.15642,1.15553,1.15562,2837029968.2616997
01.11.2021 01:00:00.000 GMT+0100,1.15562,1.15604,1.15502,1.15504,7581489990.2344
01.11.2021 05:00:00.000 GMT+0100,1.15504,1.15645,1.15460,1.15636,12127970092.7735
01.11.2021 09:00:00.000 GMT+0100,1.15635,1.15770,1.15595,1.15715,17176979980.468899
01.11.2021 13:00:00.000 GMT+0100,1.15717,1.15940,1.15653,1.15913,21275120117.1876
01.11.2021 17:00:00.000 GMT+0100,1.15912,1.16088,1.15857,1.16065,10220840087.8906
01.11.2021 21:00:00.000 GMT+0100,1.16064,1.16090,1.15976,1.15995,8555364868.1641
